i,j,Lon,Lat,SL,UC,Code,Error
3343,2869,"111,4166667","-5,616666667","37,50668961","32,58547098",13,212
3344,2869,"111,45","-5,616666667","39,35042795","34,42289852",13,212
3345,2869,"111,4833333","-5,616666667","39,35583307","34,72814483",13,212
3346,2869,"111,5166667","-5,616666667","37,35468036","33,62065585",13,212
3347,2869,"111,55","-5,616666667","33,67176372","31,34872392",13,212
3348,2869,"111,5833333","-5,616666667","30,03651021","28,38470798",13,212
3349,2869,"111,6166667","-5,616666667","26,41966195","24,93881804",13,212
3350,2869,"111,65","-5,616666667","21,2972377","20,90492605",13,212
3351,2869,"111,6833333","-5,616666667","14,52089695","16,22640279",13,212
3352,2869,"111,7166667","-5,616666667","7,125655238","11,03139454",13,212
3353,2869,"111,75","-5,616666667","-0,08860125809","5,658682914",13,212
3354,2869,"111,7833333","-5,616666667","-6,902889273","0,4895958273",13,212
3355,2869,"111,8166667","-5,616666667","-13,08322695","-4,145160606",13,212
3356,2869,"111,85","-5,616666667","-18,06413853","-7,893614684",13,212
3357,2869,"111,8833333","-5,616666667","-21,32651396","-10,56870967",13,212
3358,2869,"111,9166667","-5,616666667","-22,80449258","-12,1976036",13,212
3359,2869,"111,95","-5,616666667","-22,65313519","-12,85715683",13,212
3360,2869,"111,9833333","-5,616666667","-21,4596418","-12,82673735",13,212
3361,2869,"112,0166667","-5,616666667","-20,17274387","-12,45208897",13,212
3362,2869,"112,05","-5,616666667","-19,07774406","-11,77373176",13,212
3363,2869,"112,0833333","-5,616666667","-17,83282632","-10,51051145",13,212
3364,2869,"112,1166667","-5,616666667","-15,72731016","-8,708824821",13,212
3365,2869,"112,15","-5,616666667","-13,14940439","-7,292103423",13,212
3366,2869,"112,1833333","-5,616666667","-11,43320774","-7,322619043",13,212
3367,2869,"112,2166667","-5,616666667","-11,50857608","-9,458142625",13,212
3368,2869,"112,25","-5,616666667","-14,79595788","-13,40433509",13,212
3369,2869,"112,2833333","-5,616666667","-19,23361635","-17,79211455",13,212
3370,2869,"112,3166667","-5,616666667","-22,51682831","-21,75800031",13,212
3371,2869,"112,35","-5,616666667","-25,01746254","-24,8424583",13,212
3372,2869,"112,3833333","-5,616666667","-25,87218352","-26,05146976",13,212
3373,2869,"112,4166667","-5,616666667","-25,84891712","-25,52917161",13,212
3374,2869,"112,45","-5,616666667","-25,40966305","-24,21007569",13,212
3375,2869,"112,4833333","-5,616666667","-23,62494479","-22,26585214",13,212
3376,2869,"112,5166667","-5,616666667","-21,48825788","-19,8902248",13,212
3377,2869,"112,55","-5,616666667","-19,32567107","-16,97237265",13,212
3378,2869,"112,5833333","-5,616666667","-15,86161873","-12,69789712",13,212
3379,2869,"112,6166667","-5,616666667","-10,4581736","-7,006981191",13,212
3380,2869,"112,65","-5,616666667","-3,036490521","-0,8119929133",13,212
3381,2869,"112,6833333","-5,616666667","7,215307962","5,932989713",13,212
3382,2869,"112,7166667","-5,616666667","21,72212444","13,9169005",13,212
3383,2869,"112,75","-5,616666667","39,17022631","22,04120764",13,212
3384,2869,"112,7833333","-5,616666667","53,62577454","27,5318308",13,212
3385,2869,"112,8166667","-5,616666667","56,34945448","28,00085276",13,212
3386,2869,"112,85","-5,616666667","45,28469217","23,16679639",13,212
3387,2869,"112,8833333","-5,616666667","28,53221736","15,10002322",13,212
3388,2869,"112,9166667","-5,616666667","12,98933529","6,452431145",13,212
3389,2869,"112,95","-5,616666667","0,4842407083","-1,159412844",13,212
3390,2869,"112,9833333","-5,616666667","-8,722797861","-7,270551716",13,212
3391,2869,"113,0166667","-5,616666667","-15,18460344","-12,03252117",13,212
3392,2869,"113,05","-5,616666667","-19,90383414","-15,91335804",13,212
3393,2869,"113,0833333","-5,616666667","-23,97207009","-19,50005571",13,212
3394,2869,"113,1166667","-5,616666667","-28,17170829","-23,35732466",13,212
3395,2869,"113,15","-5,616666667","-32,7471011","-27,70206308",13,212
3396,2869,"113,1833333","-5,616666667","-36,58180328","-31,59361523",13,212
3316,2868,"110,5166667","-5,583333333","-12,77491033","-9,968333056",13,212
3317,2868,"110,55","-5,583333333","-15,43631639","-12,09340645",13,212
3318,2868,"110,5833333","-5,583333333","-17,92077214","-13,95543311",13,212
3319,2868,"110,6166667","-5,583333333","-20,14209952","-15,46140468",13,212
3320,2868,"110,65","-5,583333333","-21,99282559","-16,48472299",13,212
3321,2868,"110,6833333","-5,583333333","-23,47764547","-16,99843055",13,212
3322,2868,"110,7166667","-5,583333333","-24,49296707","-16,90365038",13,212
3323,2868,"110,75","-5,583333333","-25,21356471","-16,36143607",13,212
3324,2868,"110,7833333","-5,583333333","-26,16866254","-16,09978603",13,212
3325,2868,"110,8166667","-5,583333333","-26,74311884","-16,12390659",13,212
3326,2868,"110,85","-5,583333333","-26,69283724","-16,32422708",13,212
3327,2868,"110,8833333","-5,583333333","-26,8669683","-16,94052035",13,212
3328,2868,"110,9166667","-5,583333333","-27,53237213","-17,85602686",13,212
3329,2868,"110,95","-5,583333333","-28,79360408","-19,02915655",13,212
3330,2868,"110,9833333","-5,583333333","-30,73422719","-20,55387592",13,212
3331,2868,"111,0166667","-5,583333333","-32,93775074","-22,10311308",13,212
3332,2868,"111,05","-5,583333333","-34,1884775","-22,71543748",13,212
3333,2868,"111,0833333","-5,583333333","-33,36255797","-21,65745885",13,212
3334,2868,"111,1166667","-5,583333333","-30,1152436","-18,77718135",13,212
3335,2868,"111,15","-5,583333333","-24,4468788","-14,26932382",13,212
3336,2868,"111,1833333","-5,583333333","-16,72347807","-8,460009278",13,212
3337,2868,"111,2166667","-5,583333333","-7,546546769","-1,777706587",13,212
3338,2868,"111,25","-5,583333333","1,985597023","5,251340264",13,212
3339,2868,"111,2833333","-5,583333333","10,60529561","12,16048391",13,212
3340,2868,"111,3166667","-5,583333333","18,61789631","18,68061384",13,212
3341,2868,"111,35","-5,583333333","26,45563796","24,59167404",13,212
3342,2868,"111,3833333","-5,583333333","33,31844907","29,49072402",13,212
3343,2868,"111,4166667","-5,583333333","38,01548518","32,88411667",13,212
3344,2868,"111,45","-5,583333333","40,04222041","34,62770037",13,212
3345,2868,"111,4833333","-5,583333333","39,98771368","34,9159739",13,212
3346,2868,"111,5166667","-5,583333333","38,07274163","33,90232771",13,212
3347,2868,"111,55","-5,583333333","34,69938366","31,76794586",13,212
3348,2868,"111,5833333","-5,583333333","30,80110679","28,8613169",13,212
3349,2868,"111,6166667","-5,583333333","26,88848213","25,45456762",13,212
3350,2868,"111,65","-5,583333333","22,2782904","21,58758253",13,212
3351,2868,"111,6833333","-5,583333333","16,08840703","17,27941614",13,212
3352,2868,"111,7166667","-5,583333333","9,373556061","12,66892844",13,212
3353,2868,"111,75","-5,583333333","3,152887914","7,975120582",13,212
3354,2868,"111,7833333","-5,583333333","-2,543129043","3,473321905",13,212
3355,2868,"111,8166667","-5,583333333","-7,417273195","-0,5169694542",13,212
3356,2868,"111,85","-5,583333333","-11,42256264","-3,700882336",13,212
3357,2868,"111,8833333","-5,583333333","-14,37866071","-5,989497437",13,212
3358,2868,"111,9166667","-5,583333333","-15,91755785","-7,438351124",13,212
3359,2868,"111,95","-5,583333333","-16,0192402","-8,012767718",13,212
3360,2868,"111,9833333","-5,583333333","-14,93006902","-7,808476864",13,212
3361,2868,"112,0166667","-5,583333333","-13,16950377","-7,084751781",13,212
3362,2868,"112,05","-5,583333333","-11,66536236","-5,984002145",13,212
3363,2868,"112,0833333","-5,583333333","-10,66837014","-4,403589076",13,212
3364,2868,"112,1166667","-5,583333333","-8,894538766","-2,500042993",13,212
3365,2868,"112,15","-5,583333333","-6,810551749","-1,036747748",13,212
3366,2868,"112,1833333","-5,583333333","-5,266453341","-0,6787230396",13,212
3367,2868,"112,2166667","-5,583333333","-4,243693047","-1,872869409",13,212
3368,2868,"112,25","-5,583333333","-5,434997869","-4,490184373",13,212
3369,2868,"112,2833333","-5,583333333","-8,045240995","-7,570013882",13,212
3370,2868,"112,3166667","-5,583333333","-10,32044305","-10,53216876",13,212
3371,2868,"112,35","-5,583333333","-12,15521876","-12,8490675",13,212
3372,2868,"112,3833333","-5,583333333","-12,9121979","-13,62533763",13,212
3373,2868,"112,4166667","-5,583333333","-13,89677564","-13,83752024",13,212
3374,2868,"112,45","-5,583333333","-15,70682249","-14,78341658",13,212
3375,2868,"112,4833333","-5,583333333","-17,02067683","-15,71024522",13,212
3376,2868,"112,5166667","-5,583333333","-18,28708209","-16,12645",13,212
3377,2868,"112,55","-5,583333333","-19,63244658","-16,02371027",13,212
3378,2868,"112,5833333","-5,583333333","-19,94829285","-14,62379617",13,212
3379,2868,"112,6166667","-5,583333333","-18,37347428","-11,47773692",13,212
3380,2868,"112,65","-5,583333333","-13,69563036","-6,627108206",13,212
3381,2868,"112,6833333","-5,583333333","-3,822971576","0,3075682187",13,212
3382,2868,"112,7166667","-5,583333333","12,61727566","9,421674324",13,212
3383,2868,"112,75","-5,583333333","33,24368568","19,01862442",13,212
3384,2868,"112,7833333","-5,583333333","50,78797224","25,90480708",13,212
3385,2868,"112,8166667","-5,583333333","55,55621499","27,38414841",13,212
3386,2868,"112,85","-5,583333333","45,61709738","23,12124552",13,212
3387,2868,"112,8833333","-5,583333333","29,75543018","15,42312812",13,212
3388,2868,"112,9166667","-5,583333333","15,02832504","7,06209594",13,212
3389,2868,"112,95","-5,583333333","2,964916159","-0,4196971322",13,212
3390,2868,"112,9833333","-5,583333333","-6,220564743","-6,420027234",13,212
3391,2868,"113,0166667","-5,583333333","-12,74167112","-10,93604566",13,212
3392,2868,"113,05","-5,583333333","-17,34928036","-14,47819501",13,212
3393,2868,"113,0833333","-5,583333333","-21,18011282","-17,66638297",13,212
3394,2868,"113,1166667","-5,583333333","-25,07898289","-21,0610397",13,212
3395,2868,"113,15","-5,583333333","-29,42366954","-25,0794944",13,212
3396,2868,"113,1833333","-5,583333333","-33,4355077","-29,1473751",13,212
3316,2867,"110,5166667","-5,55","-11,68349555","-9,45154578",13,212
3317,2867,"110,55","-5,55","-14,20707566","-11,45403432",13,212
3318,2867,"110,5833333","-5,55","-16,41944071","-13,15503719",13,212
3319,2867,"110,6166667","-5,55","-18,31044826","-14,48409887",13,212
3320,2867,"110,65","-5,55","-19,74327715","-15,30054469",13,212
3321,2867,"110,6833333","-5,55","-20,70299536","-15,51779733",13,212
3322,2867,"110,7166667","-5,55","-21,00530685","-14,99828147",13,212
3323,2867,"110,75","-5,55","-20,5738182","-13,74002975",13,212
3324,2867,"110,7833333","-5,55","-20,21128651","-12,60669622",13,212
3325,2867,"110,8166667","-5,55","-20,23785448","-12,18380197",13,212
3326,2867,"110,85","-5,55","-20,3012994","-12,21105727",13,212
3327,2867,"110,8833333","-5,55","-20,43751725","-12,52850879",13,212
3328,2867,"110,9166667","-5,55","-20,8578859","-13,16238401",13,212
3329,2867,"110,95","-5,55","-22,02878033","-14,26550484",13,212
3330,2867,"110,9833333","-5,55","-23,85947226","-15,74695196",13,212
3331,2867,"111,0166667","-5,55","-25,37619867","-16,92245767",13,212
3332,2867,"111,05","-5,55","-25,73030802","-17,01241916",13,212
3333,2867,"111,0833333","-5,55","-24,42595091","-15,65864711",13,212
3334,2867,"111,1166667","-5,55","-21,19847024","-12,83869093",13,212
3335,2867,"111,15","-5,55","-16,11832189","-8,722221363",13,212
3336,2867,"111,1833333","-5,55","-9,432605279","-3,528563978",13,212
3337,2867,"111,2166667","-5,55","-1,517057088","2,439625274",13,212
3338,2867,"111,25","-5,55","6,811765036","8,781467897",13,212
3339,2867,"111,2833333","-5,55","14,79964675","15,10735048",13,212
3340,2867,"111,3166667","-5,55","22,41444327","21,11593529",13,212
3341,2867,"111,35","-5,55","29,23601444","26,53505936",13,212
3342,2867,"111,3833333","-5,55","35,05503521","31,05417791",13,212
3343,2867,"111,4166667","-5,55","39,49966084","34,27802177",13,212
3344,2867,"111,45","-5,55","41,83969036","35,94758582",13,212
3345,2867,"111,4833333","-5,55","42,1852079","36,13866743",13,212
3346,2867,"111,5166667","-5,55","40,34966973","35,05146713",13,212
3347,2867,"111,55","-5,55","36,69072619","32,8795087",13,212
3348,2867,"111,5833333","-5,55","32,33784759","29,89031358",13,212
3349,2867,"111,6166667","-5,55","27,86956268","26,37375166",13,212
3350,2867,"111,65","-5,55","23,04784854","22,46909132",13,212
3351,2867,"111,6833333","-5,55","17,26955923","18,30116291",13,212
3352,2867,"111,7166667","-5,55","11,43444921","14,14437704",13,212
3353,2867,"111,75","-5,55","6,331931999","10,17751735",13,212
3354,2867,"111,7833333","-5,55","1,716626868","6,435059244",13,212
3355,2867,"111,8166667","-5,55","-2,203527776","3,065529668",13,212
3356,2867,"111,85","-5,55","-5,598234302","0,3362042068",13,212
3357,2867,"111,8833333","-5,55","-8,196457944","-1,598617895",13,212
3358,2867,"111,9166667","-5,55","-9,449736986","-2,722268766",13,212
3359,2867,"111,95","-5,55","-9,448734922","-3,002224681",13,212
3360,2867,"111,9833333","-5,55","-8,30697685","-2,431523112",13,212
3361,2867,"112,0166667","-5,55","-6,270599388","-1,129328957",13,212
3362,2867,"112,05","-5,55","-4,133506188","0,6734710503",13,212
3363,2867,"112,0833333","-5,55","-2,195435298","2,898850924",13,212
3364,2867,"112,1166667","-5,55","0,0148857171","5,238882313",13,212
3365,2867,"112,15","-5,55","2,257901003","7,046786321",13,212
3366,2867,"112,1833333","-5,55","4,087802671","8,002824223",13,212
3367,2867,"112,2166667","-5,55","5,754658822","8,018241083",13,212
3368,2867,"112,25","-5,55","6,640218246","7,21663455",13,212
3369,2867,"112,2833333","-5,55","6,378696694","6,032550931",13,212
3370,2867,"112,3166667","-5,55","5,758007703","4,58241629",13,212
3371,2867,"112,35","-5,55","5,130637106","3,239501011",13,212
3372,2867,"112,3833333","-5,55","4,652535779","2,624025303",13,212
3373,2867,"112,4166667","-5,55","2,902445437","1,590274277",13,212
3374,2867,"112,45","-5,55","-0,6541007368","-0,9371606744",13,212
3375,2867,"112,4833333","-5,55","-4,698376874","-4,05906271",13,212
3376,2867,"112,5166667","-5,55","-9,174299939","-7,068618009",13,212
3377,2867,"112,55","-5,55","-14,32484812","-9,948888022",13,212
3378,2867,"112,5833333","-5,55","-19,53338975","-12,17278302",13,212
3379,2867,"112,6166667","-5,55","-23,60457674","-12,83983431",13,212
3380,2867,"112,65","-5,55","-23,99736048","-10,78016503",13,212
3381,2867,"112,6833333","-5,55","-16,58329841","-5,029663612",13,212
3382,2867,"112,7166667","-5,55","0,06586448971","3,941021897",13,212
3383,2867,"112,75","-5,55","20,77565393","13,62119728",13,212
3384,2867,"112,7833333","-5,55","37,05736954","20,50653261",13,212
3385,2867,"112,8166667","-5,55","42,25190418","22,1608054",13,212
3386,2867,"112,85","-5,55","35,79725657","18,39099299",13,212
3387,2867,"112,8833333","-5,55","23,47461488","11,24803358",13,212
3388,2867,"112,9166667","-5,55","10,73610902","3,324390005",13,212
3389,2867,"112,95","-5,55","-0,1200992447","-3,747521156",13,212
3390,2867,"112,9833333","-5,55","-8,366899752","-9,171652784",13,212
3391,2867,"113,0166667","-5,55","-14,00112062","-12,86599481",13,212
3392,2867,"113,05","-5,55","-17,58338173","-15,32890729",13,212
3393,2867,"113,0833333","-5,55","-20,1273437","-17,15301366",13,212
3394,2867,"113,1166667","-5,55","-22,28070041","-18,82126904",13,212
3395,2867,"113,15","-5,55","-24,5610953","-20,94875659",13,212
3396,2867,"113,1833333","-5,55","-27,27055788","-23,83052678",13,212
3316,2866,"110,5166667","-5,516666667","-10,18646401","-8,633977082",13,212
3317,2866,"110,55","-5,516666667","-12,46446318","-10,45333393",13,212
3318,2866,"110,5833333","-5,516666667","-14,34890967","-11,94370386",13,212
3319,2866,"110,6166667","-5,516666667","-15,90136633","-13,10844621",13,212
3320,2866,"110,65","-5,516666667","-17,11097494","-13,90262278",13,212
3321,2866,"110,6833333","-5,516666667","-17,89842251","-14,15927521",13,212
3322,2866,"110,7166667","-5,516666667","-17,87753133","-13,52558345",13,212
3323,2866,"110,75","-5,516666667","-16,6854569","-11,72646989",13,212
3324,2866,"110,7833333","-5,516666667","-14,95588634","-9,515633014",13,212
3325,2866,"110,8166667","-5,516666667","-13,98343986","-8,284821285",13,212
3326,2866,"110,85","-5,516666667","-13,78863916","-8,013717858",13,212
3327,2866,"110,8833333","-5,516666667","-13,85285529","-8,100543384",13,212
3328,2866,"110,9166667","-5,516666667","-14,39121231","-8,617892968",13,212
3329,2866,"110,95","-5,516666667","-15,51183566","-9,600470968",13,212
3330,2866,"110,9833333","-5,516666667","-16,69513016","-10,71792805",13,212
3331,2866,"111,0166667","-5,516666667","-17,43411561","-11,38864834",13,212
3332,2866,"111,05","-5,516666667","-17,42629299","-11,14456892",13,212
3333,2866,"111,0833333","-5,516666667","-16,06021167","-9,713563108",13,212
3334,2866,"111,1166667","-5,516666667","-13,00452116","-7,055658353",13,212
3335,2866,"111,15","-5,516666667","-8,428195412","-3,29796482",13,212
3336,2866,"111,1833333","-5,516666667","-2,588093011","1,368126451",13,212
3337,2866,"111,2166667","-5,516666667","4,254026365","6,714296104",13,212
